company_id,year,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_cr,capex_label,fcf_conversion_rate
TATACONSUM,Mar 2016,261.0,-3.135135135135135,Accrual Risk,2.184722012957662,Asset Light,71.31147540983606
TATACONSUM,Mar 2017,886.0,1.6285714285714286,High Quality,2.1386430678466075,Asset Light,112.01011378002528
TATACONSUM,Mar 2018,325.0,0.6402877697841727,Moderate,0.4548789435069699,Asset Light,38.73659117997616
TATACONSUM,Mar 2019,263.0,0.45951859956236324,Accrual Risk,0.7308328736900165,Asset Light,33.460559796437664
TATACONSUM,Mar 2020,460.0,2.3521739130434782,High Quality,6.454290754384144,Moderate,35.60371517027864
TATACONSUM,Mar 2021,1310.0,1.7806451612903227,High Quality,2.9822444406136874,Asset Light,84.84455958549223
TATACONSUM,Mar 2022,199.0,1.4935960591133004,High Quality,10.599597585513077,Capital Intensive,11.57649796393252
TATACONSUM,Mar 2023,627.0,1.106818181818182,High Quality,6.050932307915549,Moderate,33.7823275862069
TATACONSUM,Mar 2024,26.0,1.594238683127572,High Quality,12.567407602262264,Capital Intensive,1.138353765323993
TATACONSUM,TTM,,,Accrual Risk,,Capital Intensive,
TATAMOTORS,Mar 2013,-806.0,2.2216319165998395,High Quality,12.166234976932408,Capital Intensive,-3.276955602536998
TATAMOTORS,Mar 2014,8160.0,2.5730249110320287,High Quality,12.02186965821143,Capital Intensive,23.41261871287981
TATAMOTORS,Mar 2015,-701.0,2.524763731969019,High Quality,13.76810217397087,Capital Intensive,-1.7864879329238768
TATAMOTORS,Mar 2016,1206.0,3.2454187360849462,High Quality,13.438761234370766,Capital Intensive,3.1410339888006256
TATAMOTORS,Mar 2017,-9372.0,3.9961624983459045,High Quality,14.67260922604591,Capital Intensive,-31.673932880462335
TATAMOTORS,Mar 2018,-1282.0,2.6242437575624242,High Quality,8.622534728176985,Capital Intensive,-4.075274969801004
TATAMOTORS,Mar 2019,-1987.0,-0.6576730260409414,Accrual Risk,6.914664600017222,Moderate,-8.056276354200454
TATAMOTORS,Mar 2020,-6482.0,-2.2240501043841334,Accrual Risk,12.684434706666462,Capital Intensive,-36.03713793295157
TATAMOTORS,Mar 2021,3329.0,-2.1650615901455765,Accrual Risk,10.277227326407655,Capital Intensive,10.310651345742869
TATAMOTORS,Mar 2022,9839.0,-1.262976390485454,Accrual Risk,1.5959548076163388,Asset Light,39.801779935275086
TATAMOTORS,Mar 2023,19971.0,13.155390334572491,High Quality,4.45620536062688,Moderate,62.77030424943425
TATAMOTORS,Mar 2024,45133.0,2.135221806520577,High Quality,5.2022250232915,Moderate,75.80536800026874
TATAMOTORS,TTM,,,Accrual Risk,,Capital Intensive,
TATAPOWER,Mar 2013,-740.0,26.715447154471544,High Quality,12.134912740754137,Capital Intensive,-13.226094727435209
TATAPOWER,Mar 2014,2874.0,540.25,High Quality,10.101886581201367,Capital Intensive,41.555812608444185
TATAPOWER,Mar 2015,2116.0,13.087527352297593,High Quality,11.50537314321436,Capital Intensive,33.58197111569592
TATAPOWER,Mar 2016,5610.0,9.43384223918575,High Quality,6.11988879094053,Moderate,266.5083135391924
TATAPOWER,Mar 2017,-359.0,6.376363636363636,High Quality,26.72538784978976,Capital Intensive,-6.559473780376393
TATAPOWER,Mar 2018,4852.0,2.4373803140559174,High Quality,5.6333830104321905,Moderate,211.41612200435728
TATAPOWER,Mar 2019,4302.0,1.7551803530314658,High Quality,0.9102774338208226,Asset Light,140.13029315960912
TATAPOWER,Mar 2020,6882.0,5.604103343465046,High Quality,1.692064799560681,Asset Light,101.13152094048495
TATAPOWER,Mar 2021,9338.0,5.799166087560806,High Quality,3.0364186771855795,Moderate,134.92269903193178
TATAPOWER,Mar 2022,443.0,3.104359925788497,High Quality,14.59734678624813,Capital Intensive,6.300668468212203
TATAPOWER,Mar 2023,-97.0,1.8808398950131233,High Quality,13.179335498738862,Capital Intensive,-1.255175983436853
TATAPOWER,Mar 2024,3569.0,2.9429906542056075,High Quality,14.69023092320461,Capital Intensive,33.24639031206335
TATAPOWER,TTM,,,Accrual Risk,,Capital Intensive,
TATASTEEL,Mar 2013,936.0,-1.930005500550055,Accrual Risk,9.723706870954333,Capital Intensive,23.60655737704918
TATASTEEL,Mar 2014,-2232.0,3.5869031377899043,High Quality,10.34761193427268,Capital Intensive,-13.791398912506178
TATASTEEL,Mar 2015,2859.0,-3.015993907083016,Accrual Risk,6.466481247849525,Moderate,83.86623643297155
TATASTEEL,Mar 2016,2661.0,-23.048289738430583,Accrual Risk,8.624528024322071,Capital Intensive,-425.76
TATASTEEL,Mar 2017,1334.0,-2.5963060686015833,Accrual Risk,8.45065405747157,Capital Intensive,10.149117468046256
TATASTEEL,Mar 2018,-3707.0,0.4521783238460238,Accrual Risk,9.517318598933866,Capital Intensive,-17.29575887649886
TATASTEEL,Mar 2019,-3840.0,2.777461083095812,High Quality,18.504588727016724,Capital Intensive,-13.097755644996248
TATASTEEL,Mar 2020,6157.0,17.179727427597957,High Quality,10.021671184476851,Capital Intensive,35.25740136288152
TATASTEEL,Mar 2021,34890.0,5.412332112332113,High Quality,6.037979704915096,Moderate,114.37844217151849
TATASTEEL,Mar 2022,33476.0,1.063043426189849,High Quality,4.470013403891637,Moderate,52.72641360844228
TATASTEEL,Mar 2023,3504.0,2.6852012383900927,High Quality,7.470218160450045,Moderate,10.84829721362229
TATASTEEL,Mar 2024,6048.0,-4.134623217922607,Accrual Risk,6.219373306395661,Moderate,27.184466019417474
TATASTEEL,TTM,,,Accrual Risk,,Capital Intensive,
TCS,Mar 2013,5577.0,0.8251633986928104,Moderate,9.585800695359508,Capital Intensive,30.914634146341463
TCS,Mar 2014,5299.0,0.7630353817504656,Moderate,11.553741030937918,Capital Intensive,21.06706953444917
TCS,Mar 2015,17562.0,0.9655533399800598,Moderate,1.9091792747865777,Asset Light,71.73433543011191
TCS,Mar 2016,14099.0,0.785150792998603,Moderate,4.6113064447839776,Moderate,45.95951364214232
TCS,Mar 2017,8328.0,0.9569753765603065,Moderate,14.321923266025804,Capital Intensive,25.77450403887221
TCS,Mar 2018,28171.0,0.9685857805255024,Moderate,2.5214452820379516,Asset Light,86.63734776725305
TCS,Mar 2019,30238.0,0.9059311830682466,Moderate,1.1231505567959144,Asset Light,76.54027236369159
TCS,Mar 2020,41337.0,0.9975960797608407,Moderate,5.713958037324226,Moderate,98.1666627086846
TCS,Mar 2021,30846.0,1.191634420490142,High Quality,4.845989389500356,Moderate,66.26992652429854
TCS,Mar 2022,39211.0,1.0390127181461157,High Quality,0.38486811226884443,Asset Light,73.90353770473264
TCS,Mar 2023,42513.0,0.9920100229298159,Moderate,0.24306079181044804,Asset Light,71.74100136688098
TCS,Mar 2024,50429.0,0.9617996051975097,Moderate,2.528508507926756,Asset Light,78.43256190120692
TCS,TTM,,,Accrual Risk,,Capital Intensive,
TECHM,Mar 2013,233.0,0.6541698546289212,Moderate,9.049905427033318,Capital Intensive,16.38537271448664
TECHM,Mar 2014,1887.0,0.5212279555845852,Moderate,1.5477076906712053,Asset Light,45.2301054650048
TECHM,Mar 2015,583.0,0.9206468597216999,Moderate,8.24455152292118,Capital Intensive,13.904125924159313
TECHM,Mar 2016,1684.0,1.0363396101750908,High Quality,5.484260587302785,Moderate,39.53051643192488
TECHM,Mar 2017,1178.0,1.4279200280603297,High Quality,9.927593425071207,Capital Intensive,28.15487571701721
TECHM,Mar 2018,235.0,0.9387216059165346,Moderate,10.785428784973842,Capital Intensive,4.989384288747346
TECHM,Mar 2019,2328.0,1.0333411051527162,High Quality,6.056070462264694,Moderate,37.12326582682188
TECHM,Mar 2020,5439.0,1.1182961252245316,High Quality,2.9320820223500053,Asset Light,98.83699800109031
TECHM,Mar 2021,2661.0,1.859407305306685,High Quality,14.352133139611675,Capital Intensive,39.15538552089464
TECHM,Mar 2022,5765.0,0.9387211367673179,Moderate,1.075124311248488,Asset Light,71.88279301745636
TECHM,Mar 2023,5346.0,1.1472102120650607,High Quality,0.4240945768436855,Asset Light,68.8651294602602
TECHM,Mar 2024,5058.0,2.6599916562369628,High Quality,2.5348103700284637,Asset Light,112.2503328894807
TECHM,TTM,,,Accrual Risk,,Capital Intensive,
TITAN,Mar 2013,411.0,0.7627586206896552,Moderate,1.402746221475847,Asset Light,40.532544378698226
TITAN,Mar 2014,-826.0,-0.7551020408163265,Accrual Risk,2.4800951770842867,Asset Light,-78.89207258834766
TITAN,Mar 2015,385.0,0.616421568627451,Moderate,0.9905145639217662,Asset Light,33.39115351257589
TITAN,Mar 2016,417.0,0.8533333333333334,Moderate,1.4100744945015964,Asset Light,44.40894568690096
TITAN,Mar 2017,759.0,2.456241032998565,High Quality,7.186486690294849,Moderate,65.20618556701031
TITAN,Mar 2018,47.0,-0.04627949183303085,Accrual Risk,0.607940446650124,Asset Light,2.8588807785888077
TITAN,Mar 2019,446.0,0.8948884089272858,Moderate,4.029526265230801,Moderate,22.367101303911735
TITAN,Mar 2020,-113.0,-0.23308774279973207,Accrual Risk,1.116283488504655,Asset Light,-4.587900933820544
TITAN,Mar 2021,1340.0,4.249486652977413,High Quality,12.931990389946405,Capital Intensive,77.68115942028986
TITAN,Mar 2022,441.0,-0.3293903548680619,Accrual Risk,4.04527934997743,Moderate,13.187799043062201
TITAN,Mar 2023,-444.0,0.4184483811850947,Accrual Risk,4.470733210104744,Moderate,-9.094633346988939
TITAN,Mar 2024,1506.0,0.4848398169336384,Accrual Risk,0.36997885835095135,Asset Light,28.458049886621318
TITAN,TTM,,,Accrual Risk,,Capital Intensive,
TORNTPHARM,Mar 2013,-94.0,0.35172413793103446,Accrual Risk,7.7115204495785195,Moderate,-13.486370157819225
TORNTPHARM,Mar 2014,181.0,0.9021084337349398,Moderate,10.019175455417066,Capital Intensive,18.952879581151834
TORNTPHARM,Mar 2015,-1303.0,1.0785619174434087,High Quality,45.57808455565142,Capital Intensive,-127.74509803921568
TORNTPHARM,Mar 2016,1873.0,1.5822273514137335,High Quality,12.995364139374907,Capital Intensive,68.53274789608489
TORNTPHARM,Mar 2017,211.0,1.0802997858672376,High Quality,13.720770288858322,Capital Intensive,15.32316630355846
TORNTPHARM,Mar 2018,-3783.0,1.3185840707964602,High Quality,78.60504201680672,Capital Intensive,-280.4299481097109
TORNTPHARM,Mar 2019,1552.0,4.123853211009174,High Quality,3.2060471784178284,Moderate,78.26525466464952
TORNTPHARM,Mar 2020,1622.0,1.3590243902439025,High Quality,2.884494268799597,Asset Light,74.74654377880185
TORNTPHARM,Mar 2021,1561.0,1.601437699680511,High Quality,5.546533416614616,Moderate,62.94354838709677
TORNTPHARM,Mar 2022,1607.0,2.3204633204633205,High Quality,2.30371415138693,Asset Light,66.10448375154257
TORNTPHARM,Mar 2023,33.0,1.902008032128514,High Quality,24.272349272349274,Capital Intensive,1.1611541168191415
TORNTPHARM,Mar 2024,3106.0,1.9722222222222223,High Quality,1.4914243102162565,Asset Light,92.2209026128266
TORNTPHARM,TTM,,,Accrual Risk,,Capital Intensive,
TRENT,Mar 2013,-245.0,-1.1481481481481481,Accrual Risk,12.94559099437148,Capital Intensive,-4900.0
TRENT,Mar 2014,-94.0,2.4210526315789473,High Quality,2.0574367766823833,Asset Light,940.0
TRENT,Mar 2015,-316.0,-0.07751937984496124,Accrual Risk,13.39754816112084,Capital Intensive,-359.09090909090907
TRENT,Mar 2016,11.0,1.981818181818182,High Quality,5.812574139976276,Moderate,12.222222222222221
TRENT,Mar 2017,58.0,1.2,High Quality,2.4282560706401766,Asset Light,43.28358208955223
TRENT,Mar 2018,73.0,0.8850574712643678,Moderate,0.18544274455261936,Asset Light,35.09615384615385
TRENT,Mar 2019,-16.0,0.22105263157894736,Accrual Risk,1.4068441064638784,Asset Light,-6.639004149377594
TRENT,Mar 2020,-448.0,3.4056603773584904,High Quality,23.207114170969593,Capital Intensive,-84.68809073724007
TRENT,Mar 2021,303.0,-1.574585635359116,Accrual Risk,0.6941766293868107,Asset Light,265.7894736842105
TRENT,Mar 2022,114.0,1.6571428571428573,High Quality,1.2449977767896843,Asset Light,19.15966386554622
TRENT,Mar 2023,492.0,1.5101522842639594,High Quality,1.2496966755641834,Asset Light,44.165170556552965
TRENT,Mar 2024,841.0,0.913337846987136,Moderate,4.105050505050505,Moderate,42.668696093353624
TRENT,TTM,,,Accrual Risk,,Capital Intensive,
TVSMOTOR,Mar 2013,344.0,2.3434343434343434,High Quality,1.5978695073235687,Asset Light,78.53881278538812
TVSMOTOR,Mar 2014,235.0,2.513368983957219,High Quality,2.8029580152671754,Asset Light,47.764227642276424
TVSMOTOR,Mar 2015,-332.0,0.2530487804878049,Accrual Risk,4.046411856474259,Moderate,-54.87603305785124
TVSMOTOR,Mar 2016,331.0,2.1818181818181817,High Quality,5.317746330315549,Moderate,40.415140415140414
TVSMOTOR,Mar 2017,-20.0,1.3536345776031433,High Quality,5.688838963331461,Moderate,-2.2962112514351323
TVSMOTOR,Mar 2018,-741.0,0.5323308270676692,Moderate,6.7013463892288865,Moderate,-47.16740929344367
TVSMOTOR,Mar 2019,-2022.0,-1.2662068965517241,Accrual Risk,5.476190476190476,Moderate,-93.48127600554785
TVSMOTOR,Mar 2020,-717.0,0.5765069551777434,Moderate,5.782800148548994,Moderate,-31.669611307420492
TVSMOTOR,Mar 2021,269.0,1.893092105263158,High Quality,4.541475722156429,Moderate,12.051971326164875
TVSMOTOR,Mar 2022,-3046.0,-2.1545827633378933,Accrual Risk,6.039827550810921,Moderate,-110.56261343012703
TVSMOTOR,Mar 2023,-5713.0,-3.3651642475171886,Accrual Risk,4.090823794332896,Moderate,-141.86739508318848
TVSMOTOR,Mar 2024,-2254.0,-0.7043282743114109,Accrual Risk,2.557159279601482,Asset Light,-40.98181818181818
TVSMOTOR,TTM,,,Accrual Risk,,Capital Intensive,
ULTRACEMCO,Mar 2013,-744.0,1.3459821428571428,High Quality,21.26352734717754,Capital Intensive,-15.37507749535028
ULTRACEMCO,Mar 2014,1113.0,1.561229100768188,High Quality,11.297636275928607,Capital Intensive,27.583643122676584
ULTRACEMCO,Mar 2015,2046.0,1.9933396764985727,High Quality,9.199347807431563,Capital Intensive,46.23728813559322
ULTRACEMCO,Mar 2016,853.0,1.825,High Quality,14.602631892815968,Capital Intensive,17.40461130381555
ULTRACEMCO,Mar 2017,2504.0,1.844141488577745,High Quality,9.85615763546798,Capital Intensive,48.04297774366846
ULTRACEMCO,Mar 2018,5754.0,1.7482014388489209,High Quality,6.023435230317312,Moderate,93.63710333604557
ULTRACEMCO,Mar 2019,7121.0,2.4816666666666665,High Quality,2.8098017461772224,Asset Light,96.92391452293452
ULTRACEMCO,Mar 2020,4780.0,1.560076508433316,High Quality,9.879802026867782,Capital Intensive,51.69803158122431
ULTRACEMCO,Mar 2021,3644.0,2.288538996704504,High Quality,19.800563430666728,Capital Intensive,31.500691562932225
ULTRACEMCO,Mar 2022,11540.0,1.2657485683119716,High Quality,4.290956101827031,Moderate,100.2258120548897
ULTRACEMCO,Mar 2023,1881.0,1.787699586043761,High Quality,11.366223908918407,Capital Intensive,17.71186440677966
ULTRACEMCO,Mar 2024,2109.0,1.5559680182752713,High Quality,12.394934281040221,Capital Intensive,16.2618551931529
ULTRACEMCO,TTM,,,Accrual Risk,,Capital Intensive,
UNIONBANK,Mar 2013,-4588.0,-1.978098788443616,Accrual Risk,1.3627875561206246,Asset Light,-1411.6923076923078
UNIONBANK,Mar 2014,2207.0,1.5234143449911084,High Quality,1.234945907328026,Asset Light,-244.67849223946786
UNIONBANK,Mar 2015,-3885.0,-2.0141163184641444,Accrual Risk,0.9886829996269121,Asset Light,399.28057553956836
UNIONBANK,Mar 2016,72.0,0.060133630289532294,Accrual Risk,0.02784998143334571,Asset Light,-3.7344398340248963
UNIONBANK,Mar 2017,-6904.0,-11.56020942408377,Accrual Risk,0.8532163208093366,Asset Light,142.9399585921325
UNIONBANK,Mar 2018,5782.0,-1.169800460475825,Accrual Risk,0.9559359067734887,Asset Light,-49.41880341880342
UNIONBANK,Mar 2019,-8075.0,2.6618754277891856,High Quality,0.8655359328553942,Asset Light,93.88443204278573
UNIONBANK,Mar 2020,-81.0,0.024671579621916052,Accrual Risk,0.010672643346940952,Asset Light,0.850572298645385
UNIONBANK,Mar 2021,19926.0,7.169752008382815,High Quality,0.8671062313341317,Asset Light,-179.98374130611506
UNIONBANK,Mar 2022,35781.0,6.901994301994302,High Quality,0.8178220724021692,Asset Light,-849.2997863755044
UNIONBANK,Mar 2023,3495.0,0.7114661654135338,Moderate,3.1553786824045438,Moderate,-115.57539682539681
UNIONBANK,Mar 2024,18536.0,1.4445169239689788,High Quality,1.3887781939905954,Asset Light,403.8344226579521
UNIONBANK,TTM,,,Accrual Risk,,Capital Intensive,
UNITDSPR,Mar 2013,848.0,-18.752380952380953,Accrual Risk,10.801695895162844,Capital Intensive,77.72685609532539
UNITDSPR,Mar 2014,-804.0,0.12296725328580976,Accrual Risk,2.398172820708032,Asset Light,23.871733966745843
UNITDSPR,Mar 2015,3659.0,0.11618257261410789,Accrual Risk,41.6576615517614,Capital Intensive,-999.7267759562842
UNITDSPR,Mar 2016,1016.0,1.979020979020979,High Quality,8.628605061801059,Capital Intensive,305.1051051051051
UNITDSPR,Mar 2017,420.0,6.956989247311828,High Quality,2.574279882059424,Asset Light,42.38143289606458
UNITDSPR,Mar 2018,1029.0,1.4187116564417177,High Quality,1.2105692003259223,Asset Light,85.11166253101737
UNITDSPR,Mar 2019,882.0,1.3859649122807018,High Quality,0.7065624665453377,Asset Light,63.271162123385935
UNITDSPR,Mar 2020,589.0,1.2608695652173914,High Quality,2.0804289544235925,Asset Light,37.53983428935628
UNITDSPR,Mar 2021,1719.0,5.0220994475138125,High Quality,1.2175624154470546,Asset Light,163.55851569933398
UNITDSPR,Mar 2022,664.0,1.2046855733662145,High Quality,3.222817133443163,Moderate,41.63009404388715
UNITDSPR,Mar 2023,560.0,0.5461811722912966,Moderate,0.5182811911044101,Asset Light,39.52011291460833
UNITDSPR,Mar 2024,1344.0,0.7940340909090909,Moderate,1.996290080381592,Asset Light,67.2
UNITDSPR,TTM,,,Accrual Risk,,Capital Intensive,
VBL,Dec 2012,-227.0,11.2,High Quality,28.166666666666668,Capital Intensive,-99.56140350877193
VBL,Dec 2013,-277.0,-7.425,Accrual Risk,27.13947990543735,Capital Intensive,-95.1890034364261
VBL,Dec 2014,-69.0,-21.55,Accrual Risk,19.984012789768187,Capital Intensive,-17.829457364341085
VBL,Dec 2015,255.0,4.911504424778761,High Quality,8.839127872716558,Capital Intensive,39.719626168224295
VBL,Dec 2016,-222.0,17.208333333333332,High Quality,27.143227143227143,Capital Intensive,-27.40740740740741
VBL,Dec 2017,-126.0,2.897196261682243,High Quality,18.63136863136863,Capital Intensive,-15.035799522673033
VBL,Dec 2018,63.0,3.3333333333333335,High Quality,18.354554358472086,Capital Intensive,6.081081081081082
VBL,Dec 2019,-1012.0,2.7711864406779663,High Quality,32.53856942496493,Capital Intensive,-69.22024623803009
VBL,Dec 2020,540.0,2.834733893557423,High Quality,7.317829457364342,Moderate,44.44444444444444
VBL,Dec 2021,223.0,1.6501340482573728,High Quality,11.424685481128869,Capital Intensive,13.164108618654074
VBL,Dec 2022,21.0,1.1548387096774193,High Quality,13.428983526911106,Capital Intensive,0.7334963325183375
VBL,Dec 2023,-897.0,1.137488106565176,High Quality,20.49491990276133,Capital Intensive,-24.132364810330913
VBL,TTM,,,Accrual Risk,,Capital Intensive,
VEDL,Mar 2013,-289.0,0.009649122807017544,Accrual Risk,11.313204801746089,Capital Intensive,-62.1505376344086
VEDL,Mar 2014,12711.0,1.3659924700113826,High Quality,4.368726569113557,Moderate,64.86858892574637
VEDL,Mar 2015,13672.0,-1.5661008004222008,Accrual Risk,5.607108940442274,Moderate,61.82508817943384
VEDL,Mar 2016,12509.0,-1.140801701937073,Accrual Risk,12.243627649310634,Capital Intensive,-67.693056983603
VEDL,Mar 2017,20764.0,1.5980028278543654,High Quality,3.712011076497058,Moderate,97.13697604790418
VEDL,Mar 2018,32846.0,1.268331872626351,High Quality,16.85063026582196,Capital Intensive,132.03360533826427
VEDL,Mar 2019,13160.0,2.4493710043307897,High Quality,11.509212584738398,Capital Intensive,56.79513184584179
VEDL,Mar 2020,13375.0,-4.068296795952782,Accrual Risk,7.016235034992362,Moderate,64.47958347394301
VEDL,Mar 2021,17302.0,1.5952634379989357,High Quality,7.5868258710989425,Moderate,63.3355296873856
VEDL,Mar 2022,32720.0,1.4746098692534795,High Quality,1.6898713196516288,Asset Light,72.99660895948598
VEDL,Mar 2023,32397.0,2.279873129697304,High Quality,0.4534716376571537,Asset Light,94.09253289187069
VEDL,Mar 2024,21978.0,4.729274439580847,High Quality,9.515261572286349,Capital Intensive,62.23946533756231
VEDL,TTM,,,Accrual Risk,,Capital Intensive,
WIPRO,Mar 2013,1858.0,1.034293109026205,High Quality,12.118621426663106,Capital Intensive,24.26537808541204
WIPRO,Mar 2014,6506.0,0.8497059191590539,Moderate,0.6540162122328665,Asset Light,67.52464971458225
WIPRO,Mar 2015,5303.0,0.8997016295616249,Moderate,5.403505782624438,Moderate,51.49043596465677
WIPRO,Mar 2016,-5874.0,0.8805403594953668,Moderate,26.853875575677154,Capital Intensive,-54.4090403853279
WIPRO,Mar 2017,-2493.0,1.0891054238084057,High Quality,21.227095657192326,Capital Intensive,-22.02102287783765
WIPRO,Mar 2018,12018.0,1.052480319880045,High Quality,6.597904087213463,Moderate,115.70232020795225
WIPRO,Mar 2019,16697.0,1.2898647150144156,High Quality,8.58198207356953,Capital Intensive,143.778524067855
WIPRO,Mar 2020,13657.0,1.0298812934916086,High Quality,5.87686872321633,Moderate,110.65467509317777
WIPRO,Mar 2021,15440.0,1.3576555023923444,High Quality,1.105998223944458,Asset Light,104.52914494617833
WIPRO,Mar 2022,-11241.0,0.9050069427427918,Moderate,28.14328222715352,Capital Intensive,-67.37592903380484
WIPRO,Mar 2023,4891.0,1.1490409994721098,High Quality,9.027716382282733,Capital Intensive,29.0456677949997
WIPRO,Mar 2024,18766.0,1.58585313174946,High Quality,1.2745098039215685,Asset Light,112.02244508118433
WIPRO,TTM,,,Accrual Risk,,Capital Intensive,
ZOMATO,Mar 2018,,,Accrual Risk,,Capital Intensive,
ZOMATO,Mar 2019,,,Accrual Risk,,Capital Intensive,
ZOMATO,Mar 2020,-404.0,0.8985750209555742,Moderate,66.79462571976967,Capital Intensive,17.52711496746204
ZOMATO,Mar 2021,-6263.0,1.2475490196078431,High Quality,263.03911735205617,Capital Intensive,1341.1134903640257
ZOMATO,Mar 2022,-8664.0,0.5671031096563012,Moderate,190.14790076335876,Capital Intensive,468.0713128038898
ZOMATO,Mar 2023,-47.0,0.8692070030895983,Moderate,11.258652352027122,Capital Intensive,3.8810900082576385
ZOMATO,Mar 2024,298.0,1.8404558404558404,High Quality,2.8727092620108965,Asset Light,693.0232558139535
ZOMATO,TTM,,,Accrual Risk,,Capital Intensive,
ZYDUSLIFE,Mar 2013,-79.0,0.8739130434782608,Moderate,10.726643598615917,Capital Intensive,-6.991150442477877
ZYDUSLIFE,Mar 2014,465.0,1.0801435406698565,High Quality,6.06312292358804,Moderate,38.65336658354115
ZYDUSLIFE,Mar 2015,529.0,0.8367003367003367,Moderate,5.375101144376373,Moderate,30.125284738041003
ZYDUSLIFE,Mar 2016,1034.0,0.9643584521384929,Moderate,9.12273257664156,Capital Intensive,44.339622641509436
ZYDUSLIFE,Mar 2017,-1560.0,0.8648648648648649,Moderate,30.631399317406142,Capital Intensive,-82.01892744479495
ZYDUSLIFE,Mar 2018,-55.0,0.5077348066298343,Moderate,8.181436371272573,Capital Intensive,-1.9427764040974922
ZYDUSLIFE,Mar 2019,-2695.0,0.6750921537651395,Moderate,30.206592738872857,Capital Intensive,-90.10364426613174
ZYDUSLIFE,Mar 2020,1928.0,2.435215946843854,High Quality,7.044131060127692,Moderate,68.90636168691923
ZYDUSLIFE,Mar 2021,2457.0,1.5075514874141875,High Quality,5.8108858650374895,Moderate,72.45650250663522
ZYDUSLIFE,Mar 2022,1086.0,0.4556084885231702,Accrual Risk,6.737260092653871,Moderate,32.49551166965889
ZYDUSLIFE,Mar 2023,4231.0,1.2853728489483747,High Quality,8.945872251551894,Capital Intensive,109.61139896373058
ZYDUSLIFE,Mar 2024,1736.0,0.8124842688144979,Moderate,7.6328848416636825,Moderate,32.24368499257058
ZYDUSLIFE,TTM,,,Accrual Risk,,Capital Intensive,
INDIGO,Mar 2013,-149.0,2.2121982210927573,High Quality,20.5367814842986,Capital Intensive,-1.7848586487781506
INDIGO,Mar 2014,-1319.0,3.3649789029535864,High Quality,26.21210758298102,Capital Intensive,-12.34556345937851
INDIGO,Mar 2015,1444.0,1.8282208588957056,High Quality,6.7504488330341115,Moderate,12.01131259357844
INDIGO,Mar 2016,1779.0,1.5689828801611279,High Quality,8.28376703841388,Capital Intensive,13.709926017262639
INDIGO,Mar 2017,749.0,2.2796865581675707,High Quality,16.32400430570506,Capital Intensive,4.577679990221244
INDIGO,Mar 2018,-249.0,1.7408563782337199,High Quality,18.03570652882151,Capital Intensive,-1.2455605022260017
INDIGO,Mar 2019,634.0,20.256410256410255,High Quality,8.864090956942835,Capital Intensive,2.2130689751466073
INDIGO,Mar 2020,2370.0,-27.995967741935484,Accrual Risk,12.789461908490882,Capital Intensive,7.479407959099945
INDIGO,Mar 2021,1608.0,0.2625182304326689,Accrual Risk,22.047674339184482,Capital Intensive,10.985107255089494
INDIGO,Mar 2022,3591.0,-6.511041009463723,Accrual Risk,5.888704639234892,Moderate,14.152839632680408
INDIGO,Mar 2023,8664.0,-40.072555205047315,Accrual Risk,7.418359475443559,Moderate,18.077870049659893
INDIGO,Mar 2024,9424.0,2.5937308681278317,High Quality,17.065772669220944,Capital Intensive,17.92555113841706
INDIGO,TTM,,,Accrual Risk,,Capital Intensive,
